date,week_start,month,day_of_week,is_weekend,category,channel,priority,department_name,ticket_count,sla_breach_rate,avg_first_response_hours,avg_resolution_hours
2026-04-01,2026-03-30,2026-04,3,0,billing question,phone,medium,billing support,2,0.00,10.65,20.43
2026-04-01,2026-03-30,2026-04,3,0,billing question,portal,high,billing support,1,0.00,2.56,9.55
2026-04-01,2026-03-30,2026-04,3,0,billing question,portal,low,billing support,1,0.00,23.72,29.53
2026-04-01,2026-03-30,2026-04,3,0,billing question,social,medium,billing support,1,0.00,16.75,17.25
2026-04-01,2026-03-30,2026-04,3,0,bug report,chat,low,technical support,1,0.00,24.31,27.34
2026-04-01,2026-03-30,2026-04,3,0,bug report,phone,high,technical support,1,1.00,4.67,34.64
2026-04-01,2026-03-30,2026-04,3,0,bug report,phone,low,technical support,1,0.00,31.77,32.27
2026-04-01,2026-03-30,2026-04,3,0,bug report,portal,low,technical support,1,0.00,18.64,44.81
2026-04-01,2026-03-30,2026-04,3,0,feature request,email,high,customer success,1,1.00,2.69,79.84
2026-04-01,2026-03-30,2026-04,3,0,integration issue,phone,low,platform operations,1,1.00,46.57,178.53
2026-04-01,2026-03-30,2026-04,3,0,integration issue,portal,high,platform operations,1,1.00,4.74,22.38
2026-04-01,2026-03-30,2026-04,3,0,integration issue,portal,low,platform operations,1,1.00,50.63,134.52
2026-04-01,2026-03-30,2026-04,3,0,integration issue,portal,medium,platform operations,1,1.00,48.76,1444.78
2026-04-01,2026-03-30,2026-04,3,0,integration issue,social,low,platform operations,1,0.00,36.33,79.40
2026-04-01,2026-03-30,2026-04,3,0,invoice dispute,portal,medium,billing support,1,1.00,10.93,37.40
2026-04-01,2026-03-30,2026-04,3,0,invoice dispute,social,medium,billing support,1,1.00,11.87,39.49
2026-04-01,2026-03-30,2026-04,3,0,login access,chat,medium,technical support,2,0.00,14.88,28.64
2026-04-01,2026-03-30,2026-04,3,0,login access,email,low,technical support,1,0.00,39.63,40.13
2026-04-01,2026-03-30,2026-04,3,0,login access,phone,medium,technical support,1,0.00,7.12,8.03
2026-04-01,2026-03-30,2026-04,3,0,login access,portal,low,technical support,1,0.00,14.63,15.13
2026-04-01,2026-03-30,2026-04,3,0,login access,portal,medium,technical support,1,0.00,4.82,9.48
2026-04-01,2026-03-30,2026-04,3,0,login access,social,medium,technical support,1,0.00,8.25,31.79
2026-04-01,2026-03-30,2026-04,3,0,onboarding help,portal,low,customer success,1,0.00,21.63,43.91
2026-04-01,2026-03-30,2026-04,3,0,onboarding help,portal,medium,customer success,1,0.00,10.16,29.74
2026-04-02,2026-03-30,2026-04,4,0,abuse report,chat,medium,trust and safety,1,0.00,14.03,21.64
2026-04-02,2026-03-30,2026-04,4,0,abuse report,phone,high,trust and safety,1,1.00,6.15,24.66
2026-04-02,2026-03-30,2026-04,4,0,billing question,chat,medium,billing support,2,0.00,12.91,15.40
2026-04-02,2026-03-30,2026-04,4,0,billing question,email,low,billing support,1,0.00,18.81,54.47
2026-04-02,2026-03-30,2026-04,4,0,billing question,email,medium,billing support,2,0.00,10.95,19.75
2026-04-02,2026-03-30,2026-04,4,0,billing question,phone,high,billing support,1,0.00,1.79,9.31
2026-04-02,2026-03-30,2026-04,4,0,billing question,portal,medium,billing support,1,0.00,5.26,5.76
2026-04-02,2026-03-30,2026-04,4,0,bug report,chat,high,technical support,1,1.00,4.47,20.88
2026-04-02,2026-03-30,2026-04,4,0,bug report,email,high,technical support,1,1.00,2.03,34.16
2026-04-02,2026-03-30,2026-04,4,0,bug report,phone,medium,technical support,2,0.00,10.00,22.66
2026-04-02,2026-03-30,2026-04,4,0,integration issue,portal,medium,platform operations,1,1.00,61.32,61.82
2026-04-02,2026-03-30,2026-04,4,0,invoice dispute,email,high,billing support,2,0.50,7.68,23.74
2026-04-02,2026-03-30,2026-04,4,0,login access,chat,medium,technical support,2,0.00,12.46,25.00
2026-04-02,2026-03-30,2026-04,4,0,login access,email,medium,technical support,1,1.00,7.15,72.47
2026-04-02,2026-03-30,2026-04,4,0,login access,phone,medium,technical support,1,0.00,10.05,25.93
2026-04-02,2026-03-30,2026-04,4,0,login access,portal,low,technical support,3,0.00,18.96,19.46
2026-04-02,2026-03-30,2026-04,4,0,onboarding help,chat,medium,customer success,2,0.00,11.39,13.39
2026-04-02,2026-03-30,2026-04,4,0,onboarding help,email,high,customer success,1,1.00,3.54,13.97
2026-04-02,2026-03-30,2026-04,4,0,onboarding help,email,low,customer success,1,0.00,18.80,42.87
2026-04-02,2026-03-30,2026-04,4,0,onboarding help,portal,high,customer success,1,0.00,3.43,6.18
2026-04-03,2026-03-30,2026-04,5,0,abuse report,chat,high,trust and safety,1,1.00,3.76,69.53
2026-04-03,2026-03-30,2026-04,5,0,abuse report,chat,medium,trust and safety,1,0.00,8.03,22.99
2026-04-03,2026-03-30,2026-04,5,0,abuse report,phone,high,trust and safety,1,1.00,5.23,26.95
2026-04-03,2026-03-30,2026-04,5,0,billing question,chat,high,billing support,1,1.00,2.05,21.64
2026-04-03,2026-03-30,2026-04,5,0,billing question,email,low,billing support,1,0.00,14.51,15.01
2026-04-03,2026-03-30,2026-04,5,0,billing question,email,medium,billing support,1,0.00,12.33,31.47
2026-04-03,2026-03-30,2026-04,5,0,billing question,phone,high,billing support,1,0.00,3.95,10.78
2026-04-03,2026-03-30,2026-04,5,0,bug report,chat,high,technical support,1,1.00,3.00,26.75
2026-04-03,2026-03-30,2026-04,5,0,bug report,chat,medium,technical support,3,0.33,16.21,44.85
2026-04-03,2026-03-30,2026-04,5,0,bug report,email,high,technical support,1,0.00,3.59,15.02
2026-04-03,2026-03-30,2026-04,5,0,bug report,email,low,technical support,1,0.00,39.59,75.61
2026-04-03,2026-03-30,2026-04,5,0,bug report,email,medium,technical support,1,1.00,11.80,38.17
2026-04-03,2026-03-30,2026-04,5,0,bug report,phone,medium,technical support,1,1.00,12.19,58.23
2026-04-03,2026-03-30,2026-04,5,0,data export,chat,medium,platform operations,1,0.00,10.07,19.97
2026-04-03,2026-03-30,2026-04,5,0,data export,phone,high,platform operations,1,1.00,7.99,19.52
2026-04-03,2026-03-30,2026-04,5,0,data export,portal,critical,platform operations,1,0.00,1.37,5.30
2026-04-03,2026-03-30,2026-04,5,0,feature request,chat,low,customer success,1,0.00,67.10,67.60
2026-04-03,2026-03-30,2026-04,5,0,feature request,email,medium,customer success,1,1.00,29.07,1399.28
2026-04-03,2026-03-30,2026-04,5,0,feature request,portal,critical,customer success,1,0.00,0.72,5.55
2026-04-03,2026-03-30,2026-04,5,0,integration issue,email,critical,platform operations,1,1.00,0.97,14.68
2026-04-03,2026-03-30,2026-04,5,0,integration issue,email,low,platform operations,1,0.00,22.10,83.45
2026-04-03,2026-03-30,2026-04,5,0,invoice dispute,social,high,billing support,1,0.00,4.87,11.93
2026-04-03,2026-03-30,2026-04,5,0,login access,chat,low,technical support,2,0.00,16.84,31.59
2026-04-03,2026-03-30,2026-04,5,0,login access,email,medium,technical support,1,0.00,10.20,10.70
2026-04-03,2026-03-30,2026-04,5,0,onboarding help,email,critical,customer success,1,0.00,0.41,3.18
2026-04-03,2026-03-30,2026-04,5,0,onboarding help,email,high,customer success,1,1.00,8.72,16.17
2026-04-03,2026-03-30,2026-04,5,0,onboarding help,email,low,customer success,1,0.00,23.76,24.26
2026-04-04,2026-03-30,2026-04,6,1,billing question,chat,high,billing support,1,0.00,4.09,14.70
2026-04-04,2026-03-30,2026-04,6,1,billing question,email,high,billing support,1,0.00,5.14,5.64
2026-04-04,2026-03-30,2026-04,6,1,billing question,email,medium,billing support,1,0.00,9.06,21.89
2026-04-04,2026-03-30,2026-04,6,1,billing question,portal,high,billing support,1,0.00,2.32,10.93
2026-04-04,2026-03-30,2026-04,6,1,bug report,email,medium,technical support,1,0.00,14.89,43.05
2026-04-04,2026-03-30,2026-04,6,1,bug report,phone,low,technical support,1,0.00,18.86,39.47
2026-04-04,2026-03-30,2026-04,6,1,data export,portal,high,platform operations,1,1.00,6.06,64.21
2026-04-04,2026-03-30,2026-04,6,1,feature request,chat,high,customer success,1,1.00,3.13,1380.25
2026-04-04,2026-03-30,2026-04,6,1,feature request,email,medium,customer success,1,0.00,6.06,21.15
2026-04-04,2026-03-30,2026-04,6,1,feature request,portal,critical,customer success,1,1.00,1.37,6.71
2026-04-04,2026-03-30,2026-04,6,1,integration issue,chat,medium,platform operations,1,1.00,10.35,91.59
2026-04-04,2026-03-30,2026-04,6,1,integration issue,email,low,platform operations,1,1.00,44.09,122.30
2026-04-04,2026-03-30,2026-04,6,1,integration issue,email,medium,platform operations,1,1.00,17.09,124.90
2026-04-04,2026-03-30,2026-04,6,1,invoice dispute,chat,high,billing support,1,1.00,2.27,28.08
2026-04-04,2026-03-30,2026-04,6,1,invoice dispute,chat,low,billing support,1,0.00,31.98,32.65
2026-04-04,2026-03-30,2026-04,6,1,invoice dispute,chat,medium,billing support,1,0.00,10.15,19.91
2026-04-04,2026-03-30,2026-04,6,1,invoice dispute,portal,low,billing support,1,0.00,25.91,33.99
2026-04-04,2026-03-30,2026-04,6,1,invoice dispute,social,low,billing support,1,1.00,38.07,1377.02
2026-04-04,2026-03-30,2026-04,6,1,login access,email,high,technical support,1,0.00,2.75,8.04
2026-04-04,2026-03-30,2026-04,6,1,login access,portal,medium,technical support,1,0.00,13.05,22.27
2026-04-04,2026-03-30,2026-04,6,1,onboarding help,email,medium,customer success,2,0.00,9.58,20.99
2026-04-05,2026-03-30,2026-04,7,1,billing question,chat,low,billing support,1,0.00,34.29,34.79
2026-04-05,2026-03-30,2026-04,7,1,billing question,email,low,billing support,1,0.00,18.11,38.33
2026-04-05,2026-03-30,2026-04,7,1,billing question,phone,high,billing support,2,0.00,3.69,8.98
2026-04-05,2026-03-30,2026-04,7,1,bug report,chat,medium,technical support,1,1.00,15.30,1352.27
2026-04-05,2026-03-30,2026-04,7,1,bug report,phone,low,technical support,1,1.00,19.58,161.69
2026-04-05,2026-03-30,2026-04,7,1,feature request,chat,high,customer success,2,0.50,5.02,20.72
2026-04-05,2026-03-30,2026-04,7,1,feature request,email,low,customer success,1,0.00,33.59,34.09
2026-04-05,2026-03-30,2026-04,7,1,integration issue,chat,low,platform operations,1,0.00,62.22,62.72
2026-04-05,2026-03-30,2026-04,7,1,integration issue,social,low,platform operations,1,1.00,53.91,123.02
2026-04-05,2026-03-30,2026-04,7,1,invoice dispute,email,low,billing support,2,0.50,24.80,65.25
2026-04-05,2026-03-30,2026-04,7,1,login access,chat,medium,technical support,1,0.00,11.33,16.78
2026-04-05,2026-03-30,2026-04,7,1,login access,email,low,technical support,2,0.00,11.62,16.38
2026-04-05,2026-03-30,2026-04,7,1,login access,phone,high,technical support,1,0.00,2.83,12.95
2026-04-05,2026-03-30,2026-04,7,1,login access,phone,low,technical support,1,0.00,22.15,22.65
2026-04-05,2026-03-30,2026-04,7,1,onboarding help,chat,medium,customer success,1,0.00,9.94,28.65
2026-04-05,2026-03-30,2026-04,7,1,onboarding help,email,medium,customer success,1,0.00,15.81,23.52
2026-04-05,2026-03-30,2026-04,7,1,onboarding help,phone,low,customer success,1,0.00,26.46,26.96
2026-04-05,2026-03-30,2026-04,7,1,onboarding help,portal,medium,customer success,1,0.00,18.89,19.39
2026-04-06,2026-04-06,2026-04,1,0,abuse report,chat,high,trust and safety,1,1.00,3.40,41.29
2026-04-06,2026-04-06,2026-04,1,0,billing question,chat,low,billing support,2,0.00,18.14,36.16
2026-04-06,2026-04-06,2026-04,1,0,billing question,chat,medium,billing support,1,0.00,8.05,8.55
2026-04-06,2026-04-06,2026-04,1,0,billing question,email,low,billing support,1,0.00,36.03,36.53
2026-04-06,2026-04-06,2026-04,1,0,billing question,email,medium,billing support,2,0.00,7.38,16.41
2026-04-06,2026-04-06,2026-04,1,0,billing question,phone,high,billing support,1,0.00,2.38,13.98
2026-04-06,2026-04-06,2026-04,1,0,billing question,portal,low,billing support,1,0.00,17.34,17.84
2026-04-06,2026-04-06,2026-04,1,0,bug report,email,low,technical support,1,0.00,42.35,78.03
2026-04-06,2026-04-06,2026-04,1,0,bug report,portal,low,technical support,1,0.00,52.47,64.00
2026-04-06,2026-04-06,2026-04,1,0,data export,portal,medium,platform operations,1,1.00,10.68,1321.98
2026-04-06,2026-04-06,2026-04,1,0,feature request,chat,low,customer success,2,0.00,23.16,41.84
2026-04-06,2026-04-06,2026-04,1,0,feature request,email,medium,customer success,1,1.00,31.38,78.65
2026-04-06,2026-04-06,2026-04,1,0,feature request,phone,low,customer success,1,0.00,19.76,20.26
2026-04-06,2026-04-06,2026-04,1,0,feature request,portal,medium,customer success,1,0.00,21.25,41.36
2026-04-06,2026-04-06,2026-04,1,0,feature request,social,low,customer success,1,0.00,18.00,42.17
2026-04-06,2026-04-06,2026-04,1,0,feature request,social,medium,customer success,1,0.00,40.52,41.02
2026-04-06,2026-04-06,2026-04,1,0,integration issue,chat,high,platform operations,1,1.00,4.20,23.31
2026-04-06,2026-04-06,2026-04,1,0,integration issue,chat,medium,platform operations,1,0.00,19.94,46.02
2026-04-06,2026-04-06,2026-04,1,0,integration issue,email,high,platform operations,1,0.00,2.27,20.71
2026-04-06,2026-04-06,2026-04,1,0,integration issue,phone,low,platform operations,1,1.00,39.63,118.74
2026-04-06,2026-04-06,2026-04,1,0,invoice dispute,chat,critical,billing support,1,1.00,1.14,8.89
2026-04-06,2026-04-06,2026-04,1,0,invoice dispute,email,low,billing support,2,0.00,38.57,51.44
2026-04-06,2026-04-06,2026-04,1,0,invoice dispute,portal,low,billing support,1,0.00,26.00,29.69
2026-04-06,2026-04-06,2026-04,1,0,invoice dispute,portal,medium,billing support,1,1.00,16.47,1342.98
2026-04-06,2026-04-06,2026-04,1,0,login access,chat,low,technical support,1,0.00,25.35,33.74
2026-04-06,2026-04-06,2026-04,1,0,login access,chat,medium,technical support,1,0.00,12.03,12.97
2026-04-06,2026-04-06,2026-04,1,0,login access,email,high,technical support,1,1.00,3.09,14.63
2026-04-06,2026-04-06,2026-04,1,0,login access,phone,high,technical support,1,0.00,4.67,9.55
2026-04-06,2026-04-06,2026-04,1,0,login access,phone,medium,technical support,1,0.00,12.93,13.43
2026-04-06,2026-04-06,2026-04,1,0,onboarding help,phone,medium,customer success,1,0.00,7.27,42.17
2026-04-06,2026-04-06,2026-04,1,0,onboarding help,social,critical,customer success,1,0.00,0.52,4.09
2026-04-07,2026-04-06,2026-04,2,0,abuse report,email,medium,trust and safety,1,1.00,10.84,100.64
2026-04-07,2026-04-06,2026-04,2,0,billing question,chat,high,billing support,1,0.00,3.78,8.68
2026-04-07,2026-04-06,2026-04,2,0,billing question,email,medium,billing support,1,1.00,7.75,1311.68
2026-04-07,2026-04-06,2026-04,2,0,billing question,social,low,billing support,1,0.00,23.42,23.92
2026-04-07,2026-04-06,2026-04,2,0,bug report,chat,high,technical support,1,1.00,5.75,14.13
2026-04-07,2026-04-06,2026-04,2,0,bug report,email,low,technical support,1,0.00,26.30,48.73
2026-04-07,2026-04-06,2026-04,2,0,bug report,email,medium,technical support,1,1.00,19.86,1301.35
2026-04-07,2026-04-06,2026-04,2,0,bug report,phone,medium,technical support,2,1.00,16.09,62.91
2026-04-07,2026-04-06,2026-04,2,0,bug report,portal,medium,technical support,1,0.00,10.58,17.94
2026-04-07,2026-04-06,2026-04,2,0,data export,chat,medium,platform operations,1,0.00,20.52,25.41
2026-04-07,2026-04-06,2026-04,2,0,data export,email,low,platform operations,1,0.00,16.10,56.00
2026-04-07,2026-04-06,2026-04,2,0,data export,phone,low,platform operations,1,0.00,26.45,35.94
2026-04-07,2026-04-06,2026-04,2,0,feature request,chat,low,customer success,1,0.00,39.87,46.74
2026-04-07,2026-04-06,2026-04,2,0,feature request,phone,medium,customer success,1,0.00,8.88,22.72
2026-04-07,2026-04-06,2026-04,2,0,feature request,portal,medium,customer success,1,0.00,11.23,33.58
2026-04-07,2026-04-06,2026-04,2,0,feature request,social,medium,customer success,1,0.00,16.52,30.46
2026-04-07,2026-04-06,2026-04,2,0,integration issue,chat,medium,platform operations,1,0.00,23.75,24.25
2026-04-07,2026-04-06,2026-04,2,0,integration issue,email,low,platform operations,1,0.00,58.92,59.42
2026-04-07,2026-04-06,2026-04,2,0,integration issue,social,medium,platform operations,1,1.00,13.21,88.54
2026-04-07,2026-04-06,2026-04,2,0,invoice dispute,chat,high,billing support,2,0.50,4.66,17.62
2026-04-07,2026-04-06,2026-04,2,0,invoice dispute,email,low,billing support,2,0.00,42.52,43.02
2026-04-07,2026-04-06,2026-04,2,0,invoice dispute,phone,low,billing support,1,0.00,17.87,38.69
2026-04-07,2026-04-06,2026-04,2,0,invoice dispute,portal,critical,billing support,1,0.00,1.01,6.64
2026-04-07,2026-04-06,2026-04,2,0,invoice dispute,portal,high,billing support,1,1.00,3.59,36.47
2026-04-07,2026-04-06,2026-04,2,0,invoice dispute,portal,medium,billing support,1,1.00,8.44,43.02
2026-04-07,2026-04-06,2026-04,2,0,login access,email,critical,technical support,1,0.00,0.97,2.12
2026-04-07,2026-04-06,2026-04,2,0,login access,phone,low,technical support,1,0.00,31.83,35.03
2026-04-07,2026-04-06,2026-04,2,0,login access,phone,medium,technical support,1,0.00,20.98,34.85
2026-04-07,2026-04-06,2026-04,2,0,login access,portal,high,technical support,1,0.00,2.36,12.15
2026-04-07,2026-04-06,2026-04,2,0,login access,portal,medium,technical support,2,0.00,16.66,26.65
2026-04-07,2026-04-06,2026-04,2,0,onboarding help,chat,low,customer success,1,0.00,29.53,30.03
2026-04-07,2026-04-06,2026-04,2,0,onboarding help,chat,medium,customer success,1,0.00,21.43,35.62
2026-04-07,2026-04-06,2026-04,2,0,onboarding help,email,high,customer success,1,0.00,2.40,3.73
2026-04-07,2026-04-06,2026-04,2,0,onboarding help,phone,low,customer success,1,0.00,45.11,45.61
2026-04-07,2026-04-06,2026-04,2,0,onboarding help,portal,medium,customer success,1,0.00,16.61,20.37
2026-04-08,2026-04-06,2026-04,3,0,billing question,email,low,billing support,1,0.00,14.71,15.21
2026-04-08,2026-04-06,2026-04,3,0,billing question,email,medium,billing support,1,0.00,7.27,24.03
2026-04-08,2026-04-06,2026-04,3,0,billing question,portal,low,billing support,1,0.00,12.81,30.98
2026-04-08,2026-04-06,2026-04,3,0,bug report,chat,critical,technical support,1,1.00,2.07,17.32
2026-04-08,2026-04-06,2026-04,3,0,bug report,chat,medium,technical support,1,1.00,15.01,59.02
2026-04-08,2026-04-06,2026-04,3,0,bug report,email,high,technical support,3,1.00,5.76,55.30
2026-04-08,2026-04-06,2026-04,3,0,bug report,portal,high,technical support,1,1.00,3.20,88.31
2026-04-08,2026-04-06,2026-04,3,0,bug report,portal,medium,technical support,1,0.00,2.83,47.03
2026-04-08,2026-04-06,2026-04,3,0,data export,email,low,platform operations,1,1.00,19.15,96.50
2026-04-08,2026-04-06,2026-04,3,0,feature request,chat,high,customer success,1,0.00,4.94,17.76
2026-04-08,2026-04-06,2026-04,3,0,feature request,email,medium,customer success,1,0.00,6.71,43.49
