ticket_id,created_at,first_response_at,closed_at,status,priority,category,channel,agent_id,department_id,customer_segment_id,sla_target_hours,sla_breached,first_response_hours,resolution_hours,satisfaction_score
tck_004741,2026-04-05 09:07,2026-04-06 04:00,2026-04-06 04:30,closed,medium,onboarding help,portal,agt_008,dep_03,seg_03,48,0,18.89,19.39,4.8
tck_004742,2026-04-05 07:59,2026-04-07 13:53,2026-04-10 11:00,closed,low,integration issue,social,agt_016,dep_05,seg_01,72,1,53.91,123.02,3.9
tck_004743,2026-04-05 17:27,2026-04-06 18:25,2026-04-09 08:14,closed,low,invoice dispute,email,agt_007,dep_02,seg_02,86,1,24.97,86.80,4.2
tck_004744,2026-04-05 07:47,2026-04-06 17:22,2026-04-06 17:52,closed,low,feature request,email,agt_008,dep_03,seg_03,96,0,33.59,34.09,4.5
tck_004745,2026-04-05 01:10,2026-04-05 23:18,2026-04-05 23:48,closed,low,login access,phone,agt_003,dep_01,seg_05,129,0,22.15,22.65,4.7
tck_004746,2026-04-05 06:36,2026-04-06 09:03,2026-04-06 09:33,closed,low,onboarding help,phone,agt_008,dep_03,seg_03,96,0,26.46,26.96,4.6
tck_004747,2026-04-05 13:59,2026-04-06 08:05,2026-04-07 04:19,closed,low,billing question,email,agt_007,dep_02,seg_03,96,0,18.11,38.33,4.5
tck_004748,2026-04-05 22:05,2026-04-06 09:25,2026-04-06 14:52,resolved,medium,login access,chat,agt_017,dep_01,seg_02,43,0,11.33,16.78,4.8
tck_004749,2026-04-05 22:54,2026-04-06 18:28,2026-04-12 16:35,closed,low,bug report,phone,agt_001,dep_01,seg_02,86,1,19.58,161.69,4.0
tck_004750,2026-04-05 10:25,2026-04-05 20:21,2026-04-06 15:04,resolved,medium,onboarding help,chat,agt_009,dep_03,seg_01,36,0,9.94,28.65,4.2
tck_004751,2026-04-05 18:46,2026-04-06 05:26,2026-04-06 08:14,closed,low,login access,email,agt_001,dep_01,seg_02,86,0,10.67,13.47,4.3
tck_004752,2026-04-05 10:14,2026-04-05 16:27,2026-04-05 18:35,resolved,high,billing question,phone,agt_005,dep_02,seg_04,21,0,6.23,8.36,4.9
tck_004753,2026-04-05 16:46,2026-04-05 22:05,2026-04-06 20:20,resolved,high,feature request,chat,agt_010,dep_03,seg_03,18,1,5.32,27.57,2.9
tck_004754,2026-04-05 21:09,2026-04-08 11:22,2026-04-08 11:52,closed,low,integration issue,chat,agt_014,dep_05,seg_02,86,0,62.22,62.72,4.8
tck_004755,2026-04-05 19:21,2026-04-05 22:11,2026-04-06 08:17,resolved,high,login access,phone,agt_017,dep_01,seg_04,21,0,2.83,12.95,4.0
tck_004756,2026-04-05 12:00,2026-04-06 22:17,2026-04-06 22:47,closed,low,billing question,chat,agt_006,dep_02,seg_03,96,0,34.29,34.79,4.4
tck_004757,2026-04-05 11:36,2026-04-06 12:13,2026-04-07 07:17,closed,low,invoice dispute,email,agt_005,dep_02,seg_05,129,0,24.63,43.69,4.8
tck_004758,2026-04-05 14:53,2026-04-05 16:01,2026-04-06 00:29,closed,high,billing question,phone,agt_006,dep_02,seg_03,18,0,1.14,9.61,5.0
tck_004759,2026-04-05 15:43,2026-04-06 07:00,,pending,medium,bug report,chat,agt_017,dep_01,seg_02,43,1,15.30,1352.27,
tck_004760,2026-04-05 13:45,2026-04-05 18:28,2026-04-06 03:37,resolved,high,feature request,chat,agt_008,dep_03,seg_04,21,0,4.72,13.87,4.7
tck_004761,2026-04-05 07:59,2026-04-05 23:47,2026-04-06 07:29,closed,medium,onboarding help,email,agt_018,dep_03,seg_04,57,0,15.81,23.52,3.9
tck_004762,2026-04-05 10:43,2026-04-05 23:17,2026-04-06 06:00,closed,low,login access,email,agt_002,dep_01,seg_03,96,0,12.57,19.29,4.3
tck_004763,2026-04-06 07:49,2026-04-07 14:40,2026-04-07 21:47,closed,low,invoice dispute,email,agt_005,dep_02,seg_04,115,0,30.86,37.98,4.4
tck_004764,2026-04-06 09:00,2026-04-06 09:31,2026-04-06 13:05,closed,critical,onboarding help,social,agt_018,dep_03,seg_04,9,0,0.52,4.09,4.2
tck_004765,2026-04-06 20:09,2026-04-08 04:36,2026-04-08 09:36,closed,low,feature request,chat,agt_018,dep_03,seg_01,72,0,32.46,37.46,4.4
tck_004766,2026-04-06 17:17,2026-04-06 20:41,2026-04-08 10:34,closed,high,abuse report,chat,agt_012,dep_04,seg_01,13,1,3.40,41.29,3.5
tck_004767,2026-04-06 21:09,2026-04-07 10:05,2026-04-07 10:35,resolved,medium,login access,phone,agt_001,dep_01,seg_02,43,0,12.93,13.43,4.9
tck_004768,2026-04-06 16:45,2026-04-07 00:34,2026-04-07 02:38,resolved,medium,billing question,email,agt_005,dep_02,seg_03,48,0,7.83,9.89,4.5
tck_004769,2026-04-06 11:06,2026-04-07 04:26,2026-04-07 04:56,closed,low,billing question,portal,agt_005,dep_02,seg_04,115,0,17.34,17.84,4.4
tck_004770,2026-04-06 18:25,2026-04-06 20:47,2026-04-07 08:23,closed,high,billing question,phone,agt_005,dep_02,seg_02,16,0,2.38,13.98,4.4
tck_004771,2026-04-06 12:17,2026-04-08 04:48,2026-04-08 05:18,resolved,medium,feature request,social,agt_009,dep_03,seg_04,57,0,40.52,41.02,4.3
tck_004772,2026-04-06 21:17,2026-04-08 15:37,2026-04-10 03:19,closed,low,bug report,email,agt_001,dep_01,seg_03,96,0,42.35,78.03,4.2
tck_004773,2026-04-06 12:18,2026-04-07 00:19,2026-04-07 01:16,closed,medium,login access,chat,agt_017,dep_01,seg_03,48,0,12.03,12.97,4.7
tck_004774,2026-04-06 17:38,2026-04-08 15:54,2026-04-09 10:32,closed,low,invoice dispute,email,agt_005,dep_02,seg_04,115,0,46.28,64.91,4.4
tck_004775,2026-04-06 10:44,2026-04-07 06:40,2026-04-08 08:45,resolved,medium,integration issue,chat,agt_014,dep_05,seg_04,57,0,19.94,46.02,4.5
tck_004776,2026-04-06 16:26,2026-04-07 23:48,2026-04-09 23:04,closed,medium,feature request,email,agt_010,dep_03,seg_01,36,1,31.38,78.65,3.6
tck_004777,2026-04-06 09:49,2026-04-06 10:57,2026-04-06 18:42,closed,critical,invoice dispute,chat,agt_006,dep_02,seg_01,6,1,1.14,8.89,3.2
tck_004778,2026-04-06 10:04,2026-04-06 13:09,2026-04-07 00:41,closed,high,login access,email,agt_001,dep_01,seg_01,13,1,3.09,14.63,3.6
tck_004779,2026-04-06 19:24,2026-04-07 02:19,2026-04-07 18:19,closed,medium,billing question,email,agt_005,dep_02,seg_03,48,0,6.92,22.93,4.3
tck_004780,2026-04-06 11:08,2026-04-06 15:19,2026-04-07 10:26,closed,high,integration issue,chat,agt_014,dep_05,seg_04,21,1,4.20,23.31,3.3
tck_004781,2026-04-06 09:47,2026-04-06 17:49,2026-04-06 18:19,closed,medium,billing question,chat,agt_006,dep_02,seg_05,64,0,8.05,8.55,5.0
tck_004782,2026-04-06 16:51,2026-04-07 18:50,2026-04-07 22:32,resolved,low,invoice dispute,portal,agt_007,dep_02,seg_05,129,0,26.00,29.69,4.1
tck_004783,2026-04-06 22:00,2026-04-07 08:40,,open,medium,data export,portal,agt_015,dep_05,seg_01,36,1,10.68,1321.98,
tck_004784,2026-04-06 17:06,2026-04-07 06:56,2026-04-08 15:18,resolved,low,feature request,chat,agt_009,dep_03,seg_01,72,0,13.85,46.22,5.0
tck_004785,2026-04-06 12:13,2026-04-07 06:12,2026-04-08 06:23,closed,low,feature request,social,agt_008,dep_03,seg_03,96,0,18.00,42.17,4.7
tck_004786,2026-04-06 12:59,2026-04-08 04:36,2026-04-11 11:43,closed,low,integration issue,phone,agt_015,dep_05,seg_03,96,1,39.63,118.74,3.5
tck_004787,2026-04-06 10:38,2026-04-06 15:18,2026-04-06 20:11,closed,high,login access,phone,agt_002,dep_01,seg_04,21,0,4.67,9.55,4.7
tck_004788,2026-04-06 06:44,2026-04-06 14:00,2026-04-08 00:54,closed,medium,onboarding help,phone,agt_018,dep_03,seg_05,64,0,7.27,42.17,4.4
tck_004789,2026-04-06 01:00,2026-04-06 17:28,,in_progress,medium,invoice dispute,portal,agt_005,dep_02,seg_04,57,1,16.47,1342.98,
tck_004790,2026-04-06 15:27,2026-04-08 03:28,2026-04-08 03:58,closed,low,billing question,email,agt_005,dep_02,seg_02,86,0,36.03,36.53,4.7
tck_004791,2026-04-06 09:50,2026-04-08 14:18,2026-04-09 01:49,closed,low,bug report,portal,agt_004,dep_01,seg_03,96,0,52.47,64.00,4.0
tck_004792,2026-04-06 16:26,2026-04-07 05:56,2026-04-08 15:19,closed,low,billing question,chat,agt_006,dep_02,seg_05,129,0,13.50,46.89,4.3
tck_004793,2026-04-06 09:34,2026-04-07 08:20,2026-04-07 10:59,closed,low,billing question,chat,agt_005,dep_02,seg_02,86,0,22.78,25.42,4.8
tck_004794,2026-04-06 13:02,2026-04-07 08:47,2026-04-07 09:17,closed,low,feature request,phone,agt_008,dep_03,seg_02,86,0,19.76,20.26,4.4
tck_004795,2026-04-06 10:12,2026-04-07 07:26,2026-04-08 03:33,closed,medium,feature request,portal,agt_009,dep_03,seg_04,57,0,21.25,41.36,4.0
tck_004796,2026-04-06 09:13,2026-04-06 11:29,2026-04-07 05:55,closed,high,integration issue,email,agt_015,dep_05,seg_04,21,0,2.27,20.71,4.1
tck_004797,2026-04-06 14:25,2026-04-07 15:45,2026-04-08 00:09,closed,low,login access,chat,agt_003,dep_01,seg_02,86,0,25.35,33.74,4.7
tck_004798,2026-04-07 18:30,2026-04-07 20:54,2026-04-07 22:13,closed,high,onboarding help,email,agt_008,dep_03,seg_03,18,0,2.40,3.73,4.6
tck_004799,2026-04-07 10:47,2026-04-07 15:45,2026-04-08 16:42,closed,high,invoice dispute,chat,agt_007,dep_02,seg_02,16,1,4.98,29.93,2.4
tck_004800,2026-04-07 18:43,2026-04-07 19:41,2026-04-07 20:50,closed,critical,login access,email,agt_004,dep_01,seg_03,8,0,0.97,2.12,4.3
tck_004801,2026-04-07 14:12,2026-04-08 13:37,2026-04-08 14:07,closed,low,billing question,social,agt_007,dep_02,seg_02,86,0,23.42,23.92,4.8
tck_004802,2026-04-07 06:06,2026-04-07 22:37,2026-04-08 12:33,closed,medium,feature request,social,agt_008,dep_03,seg_04,57,0,16.52,30.46,4.8
tck_004803,2026-04-07 08:18,2026-04-07 16:03,,pending,medium,billing question,email,agt_006,dep_02,seg_04,57,1,7.75,1311.68,
tck_004804,2026-04-07 08:32,2026-04-07 19:45,2026-04-08 18:06,closed,medium,feature request,portal,agt_009,dep_03,seg_02,43,0,11.23,33.58,4.7
tck_004805,2026-04-07 21:21,2026-04-08 23:48,2026-04-09 09:17,closed,low,data export,phone,agt_014,dep_05,seg_02,86,0,26.45,35.94,4.7
tck_004806,2026-04-07 16:47,2026-04-09 00:36,2026-04-09 03:48,closed,low,login access,phone,agt_001,dep_01,seg_04,115,0,31.83,35.03,4.3
tck_004807,2026-04-07 17:40,2026-04-08 10:16,2026-04-08 14:02,closed,medium,onboarding help,portal,agt_009,dep_03,seg_02,43,0,16.61,20.37,4.6
tck_004808,2026-04-07 09:08,2026-04-08 06:33,2026-04-08 20:45,closed,medium,onboarding help,chat,agt_009,dep_03,seg_03,48,0,21.43,35.62,5.0
tck_004809,2026-04-07 18:38,2026-04-08 14:29,,in_progress,medium,bug report,email,agt_017,dep_01,seg_03,48,1,19.86,1301.35,
tck_004810,2026-04-07 20:00,2026-04-08 00:19,2026-04-08 01:19,closed,high,invoice dispute,chat,agt_005,dep_02,seg_01,13,0,4.33,5.32,4.6
tck_004811,2026-04-07 12:05,2026-04-07 17:50,2026-04-08 02:12,closed,high,bug report,chat,agt_001,dep_01,seg_01,13,1,5.75,14.13,2.5
tck_004812,2026-04-07 10:45,2026-04-08 07:43,2026-04-08 21:36,closed,medium,login access,phone,agt_001,dep_01,seg_04,57,0,20.98,34.85,4.5
tck_004813,2026-04-07 12:13,2026-04-07 15:48,2026-04-09 00:40,resolved,high,invoice dispute,portal,agt_007,dep_02,seg_04,21,1,3.59,36.47,3.2
tck_004814,2026-04-07 13:42,2026-04-09 00:11,2026-04-09 00:41,closed,low,invoice dispute,email,agt_005,dep_02,seg_01,72,0,34.50,35.00,5.0
tck_004815,2026-04-07 07:04,2026-04-08 06:49,2026-04-08 07:19,resolved,medium,integration issue,chat,agt_015,dep_05,seg_03,48,0,23.75,24.25,5.0
tck_004816,2026-04-07 09:22,2026-04-07 17:33,2026-04-08 13:02,resolved,medium,login access,portal,agt_004,dep_01,seg_02,43,0,8.20,27.68,4.2
tck_004817,2026-04-07 11:34,2026-04-08 08:05,2026-04-08 12:58,resolved,medium,data export,chat,agt_014,dep_05,seg_03,48,0,20.52,25.41,4.7
tck_004818,2026-04-07 18:47,2026-04-08 12:38,2026-04-09 09:28,closed,low,invoice dispute,phone,agt_006,dep_02,seg_01,72,0,17.87,38.69,4.8
tck_004819,2026-04-07 11:43,2026-04-07 20:35,2026-04-08 10:25,closed,medium,feature request,phone,agt_018,dep_03,seg_01,36,0,8.88,22.72,4.1
tck_004820,2026-04-07 12:19,2026-04-07 20:45,2026-04-09 07:20,resolved,medium,invoice dispute,portal,agt_006,dep_02,seg_02,43,1,8.44,43.02,4.5
tck_004821,2026-04-07 11:13,2026-04-09 13:46,2026-04-09 14:16,closed,low,invoice dispute,email,agt_005,dep_02,seg_04,115,0,50.55,51.05,4.2
tck_004822,2026-04-07 16:17,2026-04-08 17:24,2026-04-08 17:54,closed,medium,login access,portal,agt_004,dep_01,seg_02,43,0,25.12,25.62,4.1
tck_004823,2026-04-07 16:00,2026-04-08 02:34,2026-04-08 09:56,closed,medium,bug report,portal,agt_002,dep_01,seg_03,48,0,10.58,17.94,4.5
tck_004824,2026-04-07 11:00,2026-04-07 13:21,2026-04-07 23:09,closed,high,login access,portal,agt_004,dep_01,seg_04,21,0,2.36,12.15,5.0
tck_004825,2026-04-07 16:30,2026-04-10 03:25,2026-04-10 03:55,closed,low,integration issue,email,agt_016,dep_05,seg_01,72,0,58.92,59.42,5.0
tck_004826,2026-04-07 19:10,2026-04-08 15:57,2026-04-09 19:45,resolved,medium,bug report,phone,agt_001,dep_01,seg_01,36,1,20.80,48.58,3.9
tck_004827,2026-04-07 17:30,2026-04-07 21:16,2026-04-08 02:10,closed,high,billing question,chat,agt_006,dep_02,seg_02,16,0,3.78,8.68,5.0
tck_004828,2026-04-07 22:41,2026-04-08 09:31,2026-04-12 03:19,closed,medium,abuse report,email,agt_012,dep_04,seg_04,57,1,10.84,100.64,3.6
tck_004829,2026-04-07 16:07,2026-04-08 08:12,2026-04-10 00:06,closed,low,data export,email,agt_015,dep_05,seg_03,96,0,16.10,56.00,5.0
tck_004830,2026-04-07 22:30,2026-04-07 23:30,2026-04-08 05:08,closed,critical,invoice dispute,portal,agt_005,dep_02,seg_03,8,0,1.01,6.64,5.0
tck_004831,2026-04-07 11:15,2026-04-07 22:38,2026-04-10 16:28,closed,medium,bug report,phone,agt_003,dep_01,seg_02,43,1,11.39,77.23,3.8
tck_004832,2026-04-07 08:57,2026-04-08 14:28,2026-04-08 14:58,closed,low,onboarding help,chat,agt_008,dep_03,seg_03,96,0,29.53,30.03,4.9
tck_004833,2026-04-07 07:57,2026-04-08 10:15,2026-04-09 08:40,resolved,low,bug report,email,agt_002,dep_01,seg_03,96,0,26.30,48.73,4.6
tck_004834,2026-04-07 02:30,2026-04-08 23:36,2026-04-09 00:06,closed,low,onboarding help,phone,agt_018,dep_03,seg_04,115,0,45.11,45.61,5.0
tck_004835,2026-04-07 10:23,2026-04-09 02:15,2026-04-09 09:07,closed,low,feature request,chat,agt_009,dep_03,seg_03,96,0,39.87,46.74,4.1
tck_004836,2026-04-07 17:37,2026-04-08 06:49,2026-04-11 10:09,closed,medium,integration issue,social,agt_016,dep_05,seg_03,48,1,13.21,88.54,3.4
tck_004837,2026-04-08 17:13,2026-04-09 02:33,2026-04-10 05:50,closed,medium,invoice dispute,email,agt_007,dep_02,seg_02,43,0,9.34,36.62,5.0
tck_004838,2026-04-08 13:33,2026-04-08 18:46,2026-04-09 05:12,closed,medium,onboarding help,chat,agt_010,dep_03,seg_02,43,0,5.22,15.66,5.0
tck_004839,2026-04-08 21:40,2026-04-09 18:58,2026-04-10 16:58,closed,low,feature request,phone,agt_008,dep_03,seg_03,96,0,21.31,43.31,4.4
tck_004840,2026-04-08 17:12,2026-04-09 13:16,2026-04-09 13:46,closed,medium,invoice dispute,email,agt_007,dep_02,seg_02,43,0,20.07,20.57,5.0
tck_004841,2026-04-08 10:26,2026-04-08 14:19,2026-04-10 08:15,closed,high,bug report,email,agt_003,dep_01,seg_03,18,1,3.89,45.83,2.9
tck_004842,2026-04-08 12:26,2026-04-09 03:26,2026-04-10 23:27,closed,medium,bug report,chat,agt_002,dep_01,seg_03,48,1,15.01,59.02,3.9
tck_004843,2026-04-08 06:02,2026-04-09 14:41,2026-04-09 22:00,closed,low,login access,email,agt_001,dep_01,seg_03,96,0,32.66,39.98,4.8
tck_004844,2026-04-08 10:21,2026-04-08 17:25,2026-04-09 23:00,closed,high,bug report,email,agt_003,dep_01,seg_03,18,1,7.08,36.66,2.3
tck_004845,2026-04-08 14:53,2026-04-08 22:08,2026-04-09 14:55,closed,medium,billing question,email,agt_007,dep_02,seg_03,48,0,7.27,24.03,4.6
tck_004846,2026-04-08 16:31,2026-04-08 19:18,2026-04-09 03:32,closed,high,login access,portal,agt_017,dep_01,seg_03,18,0,2.80,11.02,4.5
tck_004847,2026-04-08 20:22,2026-04-08 23:11,2026-04-10 19:23,closed,medium,bug report,portal,agt_002,dep_01,seg_03,48,0,2.83,47.03,4.0
tck_004848,2026-04-08 12:33,2026-04-09 03:15,2026-04-09 03:45,closed,low,billing question,email,agt_005,dep_02,seg_03,96,0,14.71,15.21,4.2
tck_004849,2026-04-08 13:46,2026-04-08 14:57,2026-04-09 00:13,closed,critical,integration issue,email,agt_016,dep_05,seg_01,6,1,1.20,10.46,2.5
tck_004850,2026-04-08 08:18,2026-04-08 12:06,2026-04-09 04:36,closed,medium,login access,email,agt_001,dep_01,seg_03,48,0,3.82,20.31,4.2
tck_004851,2026-04-08 19:51,2026-04-09 14:59,2026-04-12 20:21,resolved,low,data export,email,agt_015,dep_05,seg_01,72,1,19.15,96.50,3.5
tck_004852,2026-04-08 07:21,2026-04-08 10:32,2026-04-11 23:39,closed,high,bug report,portal,agt_003,dep_01,seg_04,21,1,3.20,88.31,3.0
tck_004853,2026-04-08 09:53,2026-04-08 11:56,2026-04-09 03:12,closed,critical,bug report,chat,agt_001,dep_01,seg_03,8,1,2.07,17.32,2.9
tck_004854,2026-04-08 09:40,2026-04-08 14:23,2026-04-09 01:45,resolved,medium,login access,social,agt_017,dep_01,seg_01,36,0,4.73,16.09,4.5
tck_004855,2026-04-08 10:11,2026-04-08 16:51,,in_progress,high,invoice dispute,chat,agt_007,dep_02,seg_05,24,1,6.68,1285.80,
tck_004856,2026-04-08 20:46,2026-04-09 03:28,2026-04-10 16:15,closed,medium,feature request,email,agt_018,dep_03,seg_03,48,0,6.71,43.49,4.7
tck_004857,2026-04-08 09:52,2026-04-08 23:11,2026-04-10 11:28,closed,medium,integration issue,chat,agt_016,dep_05,seg_03,48,1,13.32,49.61,3.7
tck_004858,2026-04-08 18:49,2026-04-08 23:26,2026-04-09 08:55,resolved,medium,onboarding help,email,agt_010,dep_03,seg_04,57,0,4.62,14.11,3.8
tck_004859,2026-04-08 08:36,2026-04-08 18:57,2026-04-09 12:00,closed,medium,login access,social,agt_001,dep_01,seg_02,43,0,10.36,27.40,5.0
tck_004860,2026-04-08 13:25,2026-04-09 02:13,2026-04-09 20:24,closed,low,billing question,portal,agt_005,dep_02,seg_01,72,0,12.81,30.98,4.2
tck_004861,2026-04-08 15:15,2026-04-09 20:52,2026-04-10 20:53,closed,medium,feature request,phone,agt_018,dep_03,seg_01,36,1,29.63,53.64,3.5
tck_004862,2026-04-08 07:25,2026-04-08 12:47,2026-04-09 20:39,closed,high,integration issue,email,agt_015,dep_05,seg_01,13,1,5.37,37.25,3.0
tck_004863,2026-04-08 14:50,2026-04-09 10:54,2026-04-10 18:57,closed,low,invoice dispute,email,agt_006,dep_02,seg_03,96,0,20.08,52.13,3.8
tck_004864,2026-04-08 15:21,2026-04-08 20:17,2026-04-09 09:06,closed,high,feature request,chat,agt_009,dep_03,seg_03,18,0,4.94,17.76,3.7
tck_004865,2026-04-08 10:06,2026-04-08 16:25,2026-04-11 21:29,closed,high,bug report,email,agt_017,dep_01,seg_03,18,1,6.32,83.40,2.4
tck_004866,2026-04-08 18:06,2026-04-09 00:07,2026-04-09 03:52,closed,high,onboarding help,social,agt_009,dep_03,seg_05,24,0,6.03,9.77,4.7
tck_004867,2026-04-09 07:11,2026-04-09 18:46,2026-04-11 06:58,closed,medium,feature request,email,agt_009,dep_03,seg_02,43,1,11.59,47.80,4.2
tck_004868,2026-04-09 08:16,2026-04-09 15:47,2026-04-10 19:43,closed,high,abuse report,email,agt_013,dep_04,seg_01,13,1,7.52,35.46,3.1
tck_004869,2026-04-09 16:02,2026-04-10 08:26,2026-04-10 22:48,closed,medium,onboarding help,portal,agt_018,dep_03,seg_03,48,0,16.41,30.77,4.9
tck_004870,2026-04-09 07:20,2026-04-09 11:06,2026-04-10 14:07,resolved,high,integration issue,email,agt_014,dep_05,seg_04,21,1,3.78,30.79,2.4
tck_004871,2026-04-09 07:55,2026-04-10 05:08,2026-04-10 05:38,closed,medium,invoice dispute,portal,agt_006,dep_02,seg_03,48,0,21.23,21.73,5.0
tck_004872,2026-04-09 02:36,2026-04-09 23:14,2026-04-10 12:54,closed,low,feature request,phone,agt_009,dep_03,seg_02,86,0,20.64,34.31,5.0
tck_004873,2026-04-09 17:17,2026-04-10 09:24,2026-04-11 10:29,closed,medium,integration issue,email,agt_014,dep_05,seg_03,48,0,16.12,41.21,4.3
tck_004874,2026-04-09 11:17,2026-04-10 13:42,2026-04-10 15:32,closed,low,login access,chat,agt_004,dep_01,seg_01,72,0,26.43,28.26,5.0
tck_004875,2026-04-09 05:59,2026-04-10 05:00,2026-04-10 05:30,closed,low,onboarding help,chat,agt_018,dep_03,seg_02,86,0,23.03,23.53,5.0
tck_004876,2026-04-09 21:42,2026-04-10 05:25,2026-04-10 22:39,resolved,medium,billing question,email,agt_006,dep_02,seg_03,48,0,7.72,24.96,4.8
tck_004877,2026-04-09 21:08,2026-04-11 04:54,2026-04-12 15:34,closed,low,bug report,phone,agt_003,dep_01,seg_03,96,0,31.78,66.44,4.4
tck_004878,2026-04-09 12:53,2026-04-09 18:25,2026-04-10 17:56,closed,high,integration issue,portal,agt_016,dep_05,seg_03,18,1,5.54,29.05,3.0
tck_004879,2026-04-09 10:59,2026-04-09 17:51,2026-04-11 12:06,closed,medium,invoice dispute,email,agt_005,dep_02,seg_02,43,1,6.88,49.12,3.4
tck_004880,2026-04-09 08:18,2026-04-09 09:28,2026-04-09 12:38,closed,critical,billing question,social,agt_005,dep_02,seg_01,6,0,1.18,4.34,4.9
tck_004881,2026-04-09 13:05,2026-04-10 17:21,2026-04-11 05:44,closed,medium,bug report,social,agt_004,dep_01,seg_03,48,0,28.27,40.67,4.8
tck_004882,2026-04-09 21:14,2026-04-13 09:24,2026-04-13 09:54,closed,low,integration issue,email,agt_014,dep_05,seg_01,72,1,84.18,84.68,4.1
tck_004883,2026-04-09 18:45,2026-04-10 04:25,2026-04-10 04:55,closed,medium,billing question,chat,agt_007,dep_02,seg_03,48,0,9.67,10.17,4.7
tck_004884,2026-04-09 15:09,2026-04-11 07:23,2026-04-12 01:51,closed,low,billing question,portal,agt_005,dep_02,seg_02,86,0,40.23,58.70,5.0
tck_004885,2026-04-09 14:13,2026-04-11 09:20,2026-04-11 09:50,closed,medium,onboarding help,chat,agt_009,dep_03,seg_03,48,0,43.13,43.63,4.9
tck_004886,2026-04-09 06:05,2026-04-09 10:39,2026-04-10 09:44,closed,high,bug report,email,agt_001,dep_01,seg_01,13,1,4.58,27.65,3.2
tck_004887,2026-04-09 08:29,2026-04-09 10:59,2026-04-09 16:41,closed,high,login access,email,agt_001,dep_01,seg_03,18,0,2.51,8.22,5.0
tck_004888,2026-04-09 05:29,2026-04-09 21:53,2026-04-10 18:35,closed,medium,bug report,phone,agt_017,dep_01,seg_03,48,0,16.41,37.11,4.4
tck_004889,2026-04-09 15:07,2026-04-12 20:13,2026-04-12 20:43,resolved,low,integration issue,chat,agt_016,dep_05,seg_01,72,1,77.11,77.61,4.0
tck_004890,2026-04-09 16:19,2026-04-10 19:17,2026-04-10 22:23,closed,low,login access,email,agt_003,dep_01,seg_04,115,0,26.97,30.07,4.1
tck_004891,2026-04-09 16:42,2026-04-09 20:21,2026-04-10 02:56,closed,high,billing question,email,agt_007,dep_02,seg_01,13,0,3.66,10.25,5.0
tck_004892,2026-04-09 10:08,2026-04-10 04:19,2026-04-11 01:11,closed,medium,bug report,chat,agt_003,dep_01,seg_01,36,1,18.19,39.06,3.1
tck_004893,2026-04-09 13:50,2026-04-10 16:54,2026-04-10 17:25,resolved,medium,feature request,chat,agt_010,dep_03,seg_03,48,0,27.07,27.58,4.7
tck_004894,2026-04-09 13:45,2026-04-09 19:27,2026-04-10 06:34,closed,medium,billing question,email,agt_006,dep_02,seg_03,48,0,5.70,16.83,4.8
tck_004895,2026-04-09 23:54,2026-04-10 18:29,2026-04-11 18:38,closed,low,bug report,phone,agt_017,dep_01,seg_03,96,0,18.60,42.74,4.6
tck_004896,2026-04-09 18:16,2026-04-09 23:26,2026-04-11 15:09,closed,medium,bug report,email,agt_017,dep_01,seg_01,36,1,5.17,44.90,3.8
